Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
72421,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",3600,12,Slightly satisfied,3,Java;JavaScript;Lua;Perl;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;MySQL;Memcached;Elasticsearch,Node.js,Eclipse;Emacs;IntelliJ;Sublime Text;Vim,3,Agile,Depends on what it is,Daily or almost daily,316,7,10,0,0,Male,White or of European descent,41," 87,000 "
28841,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",179,12,Slightly satisfied,3,C#;Java;JavaScript;SQL;CSS,"SQL Server;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core;Node.js,IntelliJ;IPython / Jupyter;Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,382,7,10,2,3,Male,White or of European descent,53," 158,000 "
10230,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",58,12,Slightly satisfied,3,C#;SQL,SQL Server,Xamarin,Sublime Text;Visual Studio,3,Agile,Depends on what it is,Daily or almost daily,367,7,10,0,4,Male,White or of European descent,51," 145,000 "
64658,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",4376,15,Slightly satisfied,3,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server,Angular,Notepad++;Visual Studio;Visual Studio Code,3,Agile,No,Daily or almost daily,353,7,10,2,4,Male,White or of European descent,55," 100,000 "
1735,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",321,15,Slightly satisfied,3,C++;C#;Groovy;JavaScript;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,SQL Server;MySQL;SQLite;Neo4j,.NET Core,Notepad++;PHPStorm;Vim;Visual Studio;Visual Studio Code,3,Agile;Extreme programming (XP);Kanban;Scrum,No,Daily or almost daily,310,7,10,2,1,Male,White or of European descent,40," 132,000 "
23580,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",278,18,Slightly satisfied,3,C#;JavaScript;SQL;VBA;HTML;CSS,SQL Server;Amazon Redshift,NA,Notepad++;Visual Studio,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming,No,Daily or almost daily,399,7,10,0,6,Male,White or of European descent,29," 53,000 "
95099,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",835,30,Slightly satisfied,3,Clojure;Java;SQL;Bash/Shell,PostgreSQL;Amazon DynamoDB;Amazon RDS/Aurora,Spring,Emacs;IntelliJ,3,Agile;Scrum,No,Daily or almost daily,280,7,10,0,1,Male,White or of European descent,33," 129,000 "
91927,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3639,3,Slightly satisfied,3,C#;SQL;VBA;VB.NET,SQL Server,Xamarin,Visual Studio,3,NA,Depends on what it is,Daily or almost daily,372,7,10,2,0,Male,White or of European descent,22," 105,000 "
35550,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",473,3,Slightly satisfied,3,C#;JavaScript;HTML;CSS,MySQL,.NET Core,Visual Studio;Visual Studio Code,3,Agile,No,Daily or almost daily,398,7,10,0,0,Male,White or of European descent,34," 135,000 "
63841,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",164,3,Slightly satisfied,3,JavaScript;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;SQLite;Amazon Redshift;Amazon RDS/Aurora,Angular;Node.js;React,IntelliJ;PyCharm;Sublime Text,3,Agile;Pair programming;Scrum,No,Daily or almost daily,386,7,10,0,1,Male,White or of European descent,24," 77,700 "
34500,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,2649,9,Slightly satisfied,3,Groovy;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,MySQL,NA,PyCharm;Sublime Text,3,Agile;Kanban;Scrum,Depends on what it is,Daily or almost daily,322,7,10,0,5,Male,White or of European descent,28," 130,000 "
54768,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17766,9,Slightly satisfied,3,Java;JavaScript;SQL;HTML;CSS,PostgreSQL,Angular;Node.js;Spring,Eclipse;IntelliJ;Notepad++;Sublime Text,3,Agile;Pair programming,Depends on what it is,Daily or almost daily,381,7,10,0,4,Male,White or of European descent,26," 110,000 "
19710,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",49,9,Slightly satisfied,3,C++;C#;Go;Groovy;Java;JavaScript;Lua;Perl;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;SQL Server;MySQL;PostgreSQL;SQLite;MariaDB;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Elasticsearch,Angular;.NET Core;Node.js;React,Atom;IntelliJ;PHPStorm;PyCharm;Vim;Visual Studio Code,3,Agile,Depends on what it is,Daily or almost daily,381,7,10,2,1,Female,White or of European descent,25," 105,000 "
26670,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",7577,18,Extremely satisfied,5,C++;C#;JavaScript;Bash/Shell,SQL Server;SQLite,.NET Core;Xamarin,Visual Studio;Visual Studio Code,4,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,332,7,10,0,0,Male,White or of European descent,34," 120,000 "
52779,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",11515,6,Moderately dissatisfied,1,Java;SQL;Cobol,IBM Db2,NA,Android Studio;Eclipse;Notepad++,4,Agile,No,Daily or almost daily,345,7,10,0,3,Male,White or of European descent,28," 115,000 "
20856,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",11272,15,Moderately satisfied,4,C++;Groovy;Java;JavaScript;PHP;Python;Ruby;SQL;HTML;CSS;Bash/Shell,MongoDB;MySQL;Oracle;Amazon DynamoDB,React;Spring,Atom;IntelliJ;Vim,4,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,309,7,10,0,0,Male,White or of European descent,34," 55,000 "
20338,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",8,15,Moderately satisfied,4,C#;SQL,SQL Server,NA,Notepad++;Visual Studio;Visual Studio Code,4,NA,No,Daily or almost daily,274,7,10,0,2,Male,White or of European descent,35," 70,000 "
59504,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",76,18,Moderately satisfied,4,C#;CoffeeScript;Go;Java;JavaScript;Objective-C;Perl;PHP;Python;R;Ruby;SQL;Swift;HTML;CSS;Bash/Shell,"Cassandra;MongoDB;SQL Server;MySQL;PostgreSQL;Memcached;Amazon Redshift;Amazon RDS/Aurora;Microsoft Azure (Tables, CosmosDB, SQL, etc);Google Cloud Storage;Elasticsearch",Angular;.NET Core;Node.js;React;Xamarin;Torch/PyTorch,Atom;IntelliJ;Sublime Text;Visual Studio Code;Xcode,4,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,287,7,10,0,2,Male,NA,34," 162,849 "
21651,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",196,27,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,MySQL,Node.js;React,Vim,4,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,Daily or almost daily,329,7,10,0,0,Male,White or of European descent,63," 90,000 "
90770,Associate degree,6,Mathematics or statistics,10698,3,Moderately satisfied,4,JavaScript;Python;SQL;HTML;CSS;Bash/Shell,PostgreSQL,Angular;Django,IPython / Jupyter;Vim,4,Agile;Evidence-based software engineering;Scrum,Depends on what it is,Daily or almost daily,296,7,10,4,4,Female,White or of European descent,48," 85,000 "
35053,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",48,6,Moderately satisfied,4,C#;F#;JavaScript;SQL;HTML;CSS,"SQL Server;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc);Neo4j",.NET Core;Node.js,Notepad++;Sublime Text;Visual Studio;Visual Studio Code,4,Agile;Pair programming,No,Daily or almost daily,326,7,10,0,0,Male,NA,31," 61,000 "
63173,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,Mathematics or statistics,22,6,Moderately satisfied,4,C;C++;C#;JavaScript;PHP;Python;R;Ruby;SQL;VBA;Visual Basic 6;HTML;CSS,SQL Server,.NET Core;Django;Node.js;TensorFlow,IPython / Jupyter;Notepad++;RStudio;Visual Studio,4,NA,No,Daily or almost daily,310,7,10,0,2,Male,Black or of African descent;White or of European descent,26," 90,000 "
63964,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",26,9,Moderately satisfied,4,C++;C#;Java;Python,SQL Server,.NET Core,Android Studio;Visual Studio;Visual Studio Code,4,Agile,No,Daily or almost daily,383,7,10,0,4,Male,White or of European descent,41," 86,000 "
78361,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",5414,9,Moderately satisfied,4,C;C++;JavaScript;Python;SQL;HTML;CSS,MongoDB;MySQL;SQLite,NA,Eclipse,4,Agile;Lean;Pair programming,No,Daily or almost daily,297,7,10,0,0,Male,NA,27," 90,000 "
29027,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",8055,15,Neither satisfied nor dissatisfied,3,C#;Groovy;JavaScript;Lua;TypeScript;HTML;CSS,SQL Server,Angular;Node.js,Notepad++;Vim;Visual Studio;Visual Studio Code,4,Agile;Lean;Scrum,No,Daily or almost daily,336,7,10,0,4,Male,Hispanic or Latino/Latina;White or of European descent,44," 155,000 "
9479,Associate degree,6,"Computer science, computer engineering, or software engineering",1,3,Neither satisfied nor dissatisfied,3,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server,.NET Core;Node.js,Visual Studio;Visual Studio Code,4,Agile;Evidence-based software engineering;Pair programming;Scrum,Depends on what it is,Daily or almost daily,386,7,10,0,0,Male,South Asian,39," 115,000 "
62208,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17235,9,Moderately satisfied,4,C#;JavaScript;SQL;CSS;Bash/Shell,"Redis;SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;Xamarin,Notepad++;Visual Studio,5,Agile;Scrum,Depends on what it is,Daily or almost daily,382,7,10,0,6,Male,White or of European descent,25," 111,000 "
1037,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13,12,Moderately dissatisfied,1,C#;JavaScript;SQL;HTML;CSS,SQL Server,NA,NA,NA,NA,NA,Daily or almost daily,316,7,10,0,3,Female,White or of European descent,47," 130,000 "
28471,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",307,6,Moderately dissatisfied,1,Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,NA,Angular;Node.js;React,Eclipse;Sublime Text;Vim,NA,Agile;Kanban;Pair programming;Scrum,Depends on what it is,Daily or almost daily,353,7,10,0,0,Male,White or of European descent,31," 153,000 "
50071,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2856,12,Moderately satisfied,4,NA,NA,NA,NA,NA,NA,NA,Daily or almost daily,312,7,10,7,3,Male,White or of European descent,26," 83,000 "
18442,Some college/university study without earning a degree,5,Mathematics or statistics,73,9,Slightly satisfied,3,NA,NA,NA,NA,NA,NA,NA,Daily or almost daily,259,7,10,2,4,Male,White or of European descent,28," 69,200 "
95254,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12056,18,Slightly dissatisfied,2,C#;JavaScript;SQL;VB.NET;Cobol,SQL Server,NA,Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,I have never visited Stack Overflow (before today),0,7,10,0,0,Male,White or of European descent,43," 107,000 "
68611,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1368,21,Extremely satisfied,5,Groovy;Java;JavaScript;Python;HTML;CSS;Bash/Shell,Apache HBase;Apache Hive,Angular;Hadoop,IntelliJ;Sublime Text;Vim,1,Agile;Extreme programming (XP);Pair programming;Scrum,No,Less than once per month or monthly,10,7,10,0,6,Male,South Asian,36," 86,000 "
48649,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",33,6,Moderately dissatisfied,1,JavaScript;SQL;HTML,Oracle,Node.js,Notepad++;Vim,1,Agile,No,Less than once per month or monthly,10,7,10,0,4,Male,White or of European descent,37," 78,000 "
44401,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",347,30,Moderately satisfied,4,C;C++;JavaScript;Perl;SQL;HTML;Bash/Shell,SQLite,Node.js,Vim,1,Extreme programming (XP),No,Less than once per month or monthly,10,7,10,0,3,Male,White or of European descent,34," 101,000 "
90107,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,651,15,Slightly dissatisfied,2,Go;JavaScript;Bash/Shell,Redis;Amazon DynamoDB,Node.js,Sublime Text;Visual Studio Code,1,Scrum,No,Less than once per month or monthly,10,7,10,2,0,Male,White or of European descent,23," 36,000 "
91359,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4446,6,Slightly satisfied,3,Go;Groovy;Java;JavaScript;Python;Ruby;Scala,Cassandra;PostgreSQL;Amazon DynamoDB;Elasticsearch,React,IntelliJ;Vim,1,NA,No,Less than once per month or monthly,10,7,10,4,0,Male,White or of European descent,44," 150,000 "
40708,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",332,18,Extremely dissatisfied,0,Perl;SQL;Bash/Shell,SQL Server;PostgreSQL,NA,Eclipse;Notepad++;PyCharm;Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Scrum,No,Less than once per month or monthly,10,7,10,0,6,Male,White or of European descent,32," 166,000 "
9741,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",915,1,Extremely satisfied,5,CoffeeScript;JavaScript;Ruby;SQL;Swift;HTML;CSS;Bash/Shell,PostgreSQL;SQLite,NA,Sublime Text;Xcode,2,Agile;Kanban,No,Less than once per month or monthly,10,7,10,0,5,Male,White or of European descent,25," 135,000 "
59373,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",85,18,Extremely satisfied,5,CoffeeScript;JavaScript;Lua;Ruby;HTML;CSS;Bash/Shell,Redis;PostgreSQL;SQLite,NA,Sublime Text,2,Agile;Kanban;Lean;Pair programming,No,Less than once per month or monthly,10,7,10,0,0,Male,East Asian,54," 225,000 "
24316,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",17809,21,Extremely satisfied,5,JavaScript;Python,PostgreSQL,Angular;Django,Atom;IPython / Jupyter;PyCharm,2,Agile;Kanban;Pair programming;Scrum,No,Less than once per month or monthly,10,7,10,0,0,Male,White or of European descent,53," 160,000 "
17558,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13314,30,Extremely satisfied,5,SQL,Oracle,NA,Notepad++;Vim,2,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Less than once per month or monthly,10,7,10,4,0,Male,White or of European descent,28," 245,000 "
15347,Associate degree,6,"Computer science, computer engineering, or software engineering",1016,3,Extremely satisfied,5,JavaScript;PHP;HTML;CSS,SQL Server;MySQL,NA,Notepad++,2,NA,No,Less than once per month or monthly,10,7,10,7,0,Male,White or of European descent,36," 140,000 "
12026,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",18145,9,Extremely satisfied,5,C++;Python,NA,NA,Emacs,2,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Depends on what it is,Less than once per month or monthly,10,7,10,0,0,Male,White or of European descent,29," 100,000 "
67697,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",140,9,Extremely satisfied,5,Assembly;C;Matlab,NA,NA,Sublime Text;Vim,2,Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Less than once per month or monthly,10,7,10,0,1,Female,White or of European descent,24," 91,705 "
54773,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",18935,3,Moderately dissatisfied,1,JavaScript;HTML;CSS,NA,Node.js,Atom;Vim,2,Agile;Evidence-based software engineering;Kanban;Lean;Pair programming;Scrum,No,Less than once per month or monthly,10,7,10,0,3,Male,White or of European descent,19," 28,000 "
44125,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",72,3,Moderately dissatisfied,1,JavaScript;Python,NA,Django,Visual Studio Code,2,Agile;Kanban;Lean;Scrum,No,Less than once per month or monthly,10,7,10,0,0,Male,Hispanic or Latino/Latina,25," 85,000 "
574,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",11976,12,Moderately satisfied,4,Ruby;SQL,MySQL,NA,Vim,2,Agile;Kanban;Lean;Pair programming;Scrum,No,Less than once per month or monthly,10,7,10,4,3,Male,White or of European descent,23," 48,000 "
6938,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",665,12,Moderately satisfied,4,C#;SQL,SQL Server;SQLite,.NET Core,Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,Depends on what it is,Less than once per month or monthly,10,7,10,0,0,Male,Hispanic or Latino/Latina,36," 150,000 "
64637,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",92,24,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;CSS,SQL Server,Angular,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Lean;Scrum,No,Less than once per month or monthly,10,7,10,2,3,Female,White or of European descent,25," 65,980 "
