Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
92649,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A social science (ex. anthropology, psychology, political science)",66,30,Moderately satisfied,4,C++;C#;CoffeeScript;Java;JavaScript;Perl;PHP;Python;R;Ruby;SQL;VBA;VB.NET;Visual Basic 6;HTML;CSS;Bash/Shell,"SQL Server;MySQL;PostgreSQL;SQLite;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js,Atom;Eclipse;IPython / Jupyter;Notepad++;RStudio,2,NA,No,Daily or almost daily,360,5,6,0,2,Male,White or of European descent,62,120000
38310,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",80,30,Moderately satisfied,4,C;C++;C#;Bash/Shell,NA,NA,Notepad++;Vim;Visual Studio,2,Agile;Extreme programming (XP);Pair programming;Scrum,No,Daily or almost daily,343,5,6,2,0,Male,White or of European descent,29,115000
14695,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",9181,30,Moderately satisfied,4,C#;JavaScript;PHP;SQL;VBA;HTML;CSS,SQL Server,NA,Notepad++;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Daily or almost daily,372,5,6,2,0,Male,White or of European descent,39,76000
15598,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",8312,30,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS,MySQL;MariaDB,NA,NetBeans;Notepad++,2,Agile,No,Daily or almost daily,358,5,6,0,0,NA,White or of European descent,48,155000
35824,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,2379,3,Moderately satisfied,4,C#;Java;JavaScript;PHP;Python;Ruby;SQL;VBA;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;Google Cloud Storage,.NET Core;Django;Node.js;React,IntelliJ;PyCharm;Vim;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,288,5,6,2,0,Male,White or of European descent,40,120000
89928,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",2860,3,Moderately satisfied,4,JavaScript;PHP;SQL;Swift;HTML;CSS;Bash/Shell,MySQL;SQLite,NA,PHPStorm;PyCharm;Sublime Text;Visual Studio Code;Xcode,2,Pair programming;Scrum,No,Daily or almost daily,279,5,6,2,5,Male,NA,43,165000
24182,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",418,3,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,"MongoDB;SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Node.js,Atom;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Kanban;Scrum,No,Daily or almost daily,339,5,6,2,0,Male,White or of European descent,27,135000
21277,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",219,3,Moderately satisfied,4,C#;JavaScript;PHP;TypeScript;HTML;CSS;Bash/Shell,SQLite,Angular;.NET Core,Visual Studio;Visual Studio Code,2,Agile;Kanban,No,Daily or almost daily,317,5,6,0,6,Male,White or of European descent,42,120000
48865,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",25,3,Moderately satisfied,4,C;C++;C#;Java;Perl;Python;Scala;Bash/Shell,MySQL;PostgreSQL;IBM Db2,Django;Spark;Spring,Eclipse;PyCharm;Vim,2,Agile,No,Daily or almost daily,259,5,6,0,7,Male,White or of European descent,42,138000
81988,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,89,3,Moderately satisfied,4,C#;JavaScript;Ruby;SQL;TypeScript;VB.NET;HTML;CSS;Bash/Shell,"Redis;SQL Server;Memcached;Microsoft Azure (Tables, CosmosDB, SQL, etc);Elasticsearch",.NET Core;React;Xamarin,Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming,Depends on what it is,Daily or almost daily,358,5,6,2,0,Male,White or of European descent,40,125000
44028,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,Mathematics or statistics,7065,3,Moderately satisfied,4,Python;R,MongoDB,NA,RStudio,2,NA,No,Daily or almost daily,295,5,6,4,1,Male,White or of European descent,37,143500
53644,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",558,3,Moderately satisfied,4,JavaScript;Python;SQL;HTML;CSS,MongoDB;SQL Server,Node.js;React,Notepad++;Sublime Text;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Depends on what it is,Daily or almost daily,296,5,6,0,5,Male,White or of European descent,37,230000
69447,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1352,6,Moderately satisfied,4,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server;MySQL,Angular;.NET Core;Node.js;Spring,IntelliJ;Notepad++;Visual Studio;Visual Studio Code,2,Agile;Pair programming;Scrum,No,Daily or almost daily,335,5,6,0,0,Male,White or of European descent,35,118000
43927,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10248,6,Moderately satisfied,4,Groovy;Java;JavaScript;Python;SQL;HTML;Bash/Shell,SQL Server;MySQL;Oracle;MariaDB;IBM Db2,Django,Eclipse;Notepad++;Vim,2,Agile;Kanban;Scrum,No,Daily or almost daily,269,5,6,0,0,"Male;Non-binary, genderqueer, or gender non-conforming",White or of European descent,38,155000
101286,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",10983,6,Moderately satisfied,4,C#;JavaScript;PHP;SQL;TypeScript;HTML;CSS;Bash/Shell,"SQL Server;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular,Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Daily or almost daily,331,5,6,0,0,Male,White or of European descent,53,82000
37703,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,Mathematics or statistics,380,6,Moderately satisfied,4,Python;R;SQL,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc);Neo4j",TensorFlow,IPython / Jupyter;NetBeans;Notepad++;PyCharm;RStudio;Sublime Text,2,Agile;Kanban,No,Daily or almost daily,257,5,6,0,0,Male,White or of European descent,52,141725
42913,Associate degree,6,"Computer science, computer engineering, or software engineering",8,6,Moderately satisfied,4,C#;JavaScript;Objective-C;SQL;VB.NET;HTML;CSS,Redis;SQL Server,NA,Visual Studio,2,Agile;Scrum,No,Daily or almost daily,337,5,6,2,5,Male,White or of European descent,70,90000
96325,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13869,9,Moderately satisfied,4,C#;Groovy;Java;JavaScript;TypeScript;Kotlin;HTML;CSS;Bash/Shell,MongoDB;SQL Server;MySQL;PostgreSQL;Oracle;Elasticsearch,Angular;.NET Core;Node.js;Spring,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,No,Daily or almost daily,258,5,6,0,7,Male,White or of European descent,40,100000
38480,Associate degree,6,"Computer science, computer engineering, or software engineering",127,9,Moderately satisfied,4,Assembly;C;C++;C#;F#;Java;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,"MongoDB;Redis;SQL Server;MySQL;PostgreSQL;Microsoft Azure (Tables, CosmosDB, SQL, etc);Elasticsearch",Angular;Node.js,PyCharm;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,Daily or almost daily,348,5,6,0,6,Male,White or of European descent,45,60000
47656,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",243,9,Moderately satisfied,4,C#;JavaScript;Rust;TypeScript;HTML;CSS,PostgreSQL,.NET Core;Node.js;React;Cordova,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Pair programming;Scrum,No,Daily or almost daily,383,5,6,0,0,Male,NA,28,93896
14361,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",361,9,Moderately satisfied,4,C#;Java;JavaScript;Ruby;SQL;TypeScript;VBA;Cobol;HTML;CSS;Bash/Shell,SQL Server;IBM Db2,Node.js,Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,268,5,6,0,6,Male,White or of European descent,43,80000
98363,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A humanities discipline (ex. literature, history, philosophy)",8637,9,Moderately satisfied,4,C++;Java;Python;R;Scala;SQL;Bash/Shell,Apache Hive,Django;Hadoop;Spark;Spring;TensorFlow;Torch/PyTorch,Atom;IntelliJ;IPython / Jupyter;Notepad++;PyCharm;RStudio,2,Agile;Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,317,5,6,0,6,Male,White or of European descent,29,75000
3946,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",17890,15,Slightly dissatisfied,2,C#;JavaScript;SQL;HTML;CSS;Bash/Shell,"MongoDB;SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;Node.js;React,Visual Studio Code,2,Agile,No,Daily or almost daily,371,5,6,2,2,Male,White or of European descent,27,92000
38929,Some college/university study without earning a degree,5,"Another engineering discipline (ex. civil, electrical, mechanical)",15786,15,Slightly dissatisfied,2,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL,Angular;.NET Core,IntelliJ;Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Kanban;Pair programming;Scrum,No,Daily or almost daily,379,5,6,0,0,Male,White or of European descent,37,60000
55540,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19,18,Slightly dissatisfied,2,C#;JavaScript;SQL;TypeScript;VBA;VB.NET;Visual Basic 6;HTML;CSS,"Redis;SQL Server;MySQL;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Evidence-based software engineering,No,Daily or almost daily,264,5,6,0,4,Male,NA,43,89000
97537,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",330,21,Slightly dissatisfied,2,C#;JavaScript;SQL,SQL Server,Node.js;React,Notepad++;Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Scrum,No,Daily or almost daily,321,5,6,0,6,Male,White or of European descent,33,140000
39120,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",492,30,Slightly dissatisfied,2,C#;JavaScript;Objective-C;SQL;Swift;HTML;CSS,Redis;SQL Server,.NET Core,Visual Studio;Visual Studio Code;Xcode,2,Kanban,Depends on what it is,Daily or almost daily,324,5,6,0,4,Male,"Native American, Pacific Islander, or Indigenous Australian",50,105000
45239,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",9533,30,Slightly dissatisfied,2,Go;Java,NA,NA,IntelliJ,2,Agile,No,Daily or almost daily,349,5,6,2,3,Female,White or of European descent,41,135000
79144,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",16583,3,Slightly dissatisfied,2,C;C#;JavaScript;SQL;VBA;HTML;CSS,MongoDB;Redis;SQL Server;MySQL;Amazon DynamoDB;Amazon RDS/Aurora,Node.js;React,Atom,2,NA,No,Daily or almost daily,257,5,6,4,0,Male,NA,33,112000
100759,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",287,3,Slightly dissatisfied,2,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,MySQL;SQLite,.NET Core;Node.js;React,IntelliJ;Visual Studio;Visual Studio Code,2,Agile,Depends on what it is,Daily or almost daily,306,5,6,0,2,Female,South Asian,36,101383
98251,Some college/university study without earning a degree,5,"A business discipline (ex. accounting, finance, marketing)",1371,6,Slightly dissatisfied,2,C#;Go;JavaScript;Python;HTML;CSS;Bash/Shell,Redis;SQL Server,.NET Core;Django,Vim;Visual Studio;Visual Studio Code,2,Kanban,No,Daily or almost daily,269,5,6,,1,Male,White or of European descent,26,105000
42173,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",10588,6,Slightly dissatisfied,2,C#;SQL;VB.NET;HTML;CSS;Bash/Shell,SQL Server;PostgreSQL;Oracle,Angular;.NET Core;Node.js;React;Xamarin,Notepad++;Visual Studio;Visual Studio Code,2,Agile,Depends on what it is,Daily or almost daily,280,5,6,0,7,Male,White or of European descent,34,135000
39649,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",4101,9,Slightly dissatisfied,2,Java;Python;Bash/Shell,Cassandra;MariaDB,NA,Android Studio;IntelliJ;Sublime Text;Vim,2,Agile,No,Daily or almost daily,333,5,6,0,0,Male,White or of European descent,32,30000
74196,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,827,12,Slightly satisfied,3,Groovy;Java;JavaScript;SQL;Kotlin;HTML;CSS;Bash/Shell,SQL Server;SQLite;Oracle;Neo4j,Angular;Spring,IntelliJ;Notepad++,2,Agile;Lean;Pair programming;Scrum,Depends on what it is,Daily or almost daily,270,5,6,4,0,Male,White or of European descent,33,36000
42833,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",7916,30,Slightly satisfied,3,Python;SQL,MySQL;Elasticsearch,NA,Vim,2,NA,No,Daily or almost daily,281,5,6,2,2,Male,White or of European descent,36,120000
50034,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,42,9,Slightly satisfied,3,C#;JavaScript;SQL;HTML;CSS,SQL Server;Apache HBase;Neo4j,.NET Core,Notepad++;Sublime Text;Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,Daily or almost daily,291,5,6,2,4,Female,White or of European descent,28,140000
27555,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",15319,3,Extremely dissatisfied,0,SQL,SQL Server,NA,Sublime Text;Visual Studio,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,Daily or almost daily,291,5,6,0,0,Male,East Asian,35,90000
87174,Associate degree,6,Web development or web design,2958,12,Extremely satisfied,5,C#;JavaScript;Objective-C;PHP;SQL;TypeScript;VB.NET;HTML;CSS;Bash/Shell,"MongoDB;SQL Server;MySQL;PostgreSQL;MariaDB;Microsoft Azure (Tables, CosmosDB, SQL, etc);Elasticsearch",Angular;Node.js;Cordova;Xamarin,Atom;PHPStorm;Visual Studio;Visual Studio Code;Xcode,3,Agile;Kanban;Scrum,NA,Daily or almost daily,372,5,6,0,1,Male,Black or of African descent,44,110000
22017,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",835,12,Extremely satisfied,5,Go;Groovy;Java;JavaScript;Scala;SQL;TypeScript;Kotlin;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL;SQLite;Memcached,Node.js;Spring,Atom;IntelliJ;Sublime Text;Vim,3,Agile;Kanban;Lean;Pair programming,No,Daily or almost daily,368,5,6,0,0,Male,White or of European descent,52,250000
35246,Associate degree,6,"Information systems, information technology, or system administration",19,18,Extremely satisfied,5,C#;Groovy;JavaScript;PHP;Python;SQL;TypeScript;HTML;CSS,MongoDB;SQL Server;MySQL,.NET Core;Node.js,Notepad++;Visual Studio;Visual Studio Code,3,Agile;Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,335,5,6,2,6,NA,NA,,48000
22886,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,NA,3934,30,Extremely satisfied,5,C#;JavaScript;SQL;VBA;HTML;CSS,SQL Server;SQLite;Oracle,NA,Notepad++;Visual Studio,3,Agile;Scrum,No,Daily or almost daily,396,5,6,0,6,Male,South Asian,37,130000
46534,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,Mathematics or statistics,3861,3,Extremely satisfied,5,R,Oracle,NA,RStudio,3,NA,No,Daily or almost daily,353,5,6,2,0,Male,White or of European descent,34,80000
22818,Associate degree,6,"Information systems, information technology, or system administration",178,3,Extremely satisfied,5,JavaScript;PHP;SQL;HTML;CSS,MySQL;PostgreSQL;MariaDB,Angular;Node.js;React,Atom;Visual Studio Code,3,Pair programming,No,Daily or almost daily,335,5,6,4,4,Male,White or of European descent,37,90000
43272,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",9924,3,Extremely satisfied,5,Assembly;C;C++;Java;JavaScript;Python;HTML;CSS;Bash/Shell,NA,NA,Eclipse;Vim,3,Agile;Scrum,Depends on what it is,Daily or almost daily,381,5,6,2,1,Male,White or of European descent,39,126000
46869,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",15,6,Extremely satisfied,5,CoffeeScript;JavaScript;Python;HTML;CSS;Bash/Shell,PostgreSQL,NA,Notepad++;PyCharm;Vim,3,Agile;Kanban;Lean;Pair programming;Scrum,No,Daily or almost daily,268,5,6,2,2,Male,East Asian;White or of European descent,25,136000
89395,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",14479,6,Extremely satisfied,5,Java;JavaScript;HTML;CSS,Cassandra;MongoDB,Angular;Spring,Atom;IntelliJ;Notepad++,3,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Daily or almost daily,301,5,6,0,0,Male,White or of European descent,31,130000
78429,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,7382,6,Extremely satisfied,5,JavaScript;Python;SQL;VBA;Cobol;HTML;CSS;Bash/Shell,SQL Server;IBM Db2,NA,Notepad++,3,Agile;Pair programming,Depends on what it is,Daily or almost daily,352,5,6,0,3,Male,White or of European descent,40,96400
51526,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",4,NA,9090,6,Extremely satisfied,5,C#;JavaScript;HTML;CSS,MongoDB;SQL Server;Elasticsearch,Angular,Visual Studio;Visual Studio Code,3,Agile;Scrum,No,Daily or almost daily,359,5,6,0,1,NA,NA,,90000
26106,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",15778,9,Extremely satisfied,5,C;Matlab;Python;Bash/Shell,NA,NA,PyCharm;Vim,3,NA,No,Daily or almost daily,288,5,6,4,2,Male,White or of European descent,49,100000
23460,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",387,9,Extremely satisfied,5,C;Groovy;Java;JavaScript;Python;HTML;CSS,SQLite,Django,IntelliJ;IPython / Jupyter;PyCharm;Vim;Visual Studio Code,3,Kanban,Depends on what it is,Daily or almost daily,332,5,6,0,0,Male,White or of European descent,48,104000
